facility id,notification,Attorney,Total
107891,HRB2146,FAC,500
107891,HRB2146,INT,500
102611,"PALM SPRINGS UNI SCH DIST., JAMES WORK 203, 1470",NAS,500
100600,HRB2147,KCM,500
100600,Penalty period covers April 2013.,KCM,500
49111,HRB2145,NAS,7500
12505,HRB2139,KCM,500
138372,HRB2136,NAS,1000
138372,HRB2136,FAC,1000
138372,HRB2136,INT,1000
138372,HRB2143,NAS,1000
2013,HRB2143,NAS,1000
138372,HRB2144,NAS,1000
2013,HRB2144,NAS,1000
165209,HRB2137,JMP,1000
165209,HRB2137,INT,1000
5998 ,P55533,NSF,1500
107741,P57988,KCM,100
117951,P61159,MJR,6000
117951,P61158,MJR,6000
117951,P58047,MJR,6000
117951,P58046,MJR,6000
173552,P61162,NSF,1500
139848,P58989,NSF,7500
139848,P58987,NSF,7500
139848,P58993,NSF,7500
139490,P55898,NAS,10000
173271,P44866,PH3,200
173271,P44866,INT,200
171438,P61102,MJR,5000
171438,P61101,MJR,5000
159359,P59830,NAS,9000
159359,P59822,NAS,9000
159359,P60032,NAS,9000
159359,P60033,NAS,9000
159359,P60034,NAS,9000
159359,P60036,NAS,9000
159359,P60045,NAS,9000
165501,P58196,NAS,1000
147922,P53985,NAS,2500
124617,P62221,NAS,270
60374 ,P62227,NAS,1200
60374 ,P62227,FAC,1200
60374 ,P62227,INT,1200
169937,P60217,INT,200
136168,P56845,INT,900
8608,P59617,INT,900
164513,P58813,INT,200
105761,P60219,INT,1200
174069,P59931,INT,2400
148171,P62307,INT,800
167443,P59899,INT,1100
34038,P59612,INT,800
34038,P59612,FAC,800
142646,P60057,INT,400
148784,P59935,INT,100
141429,P60225,INT,375
123934,P59926,INT,250
123934,P59930,INT,375
139204,P60224,INT,750
134618,P62456,INT,1500
125607,P59506,INT,900
125607,P59506,FAC,900
133824,P57990,INT,550
152572,P59359,INT,650
158709,P56838,INT,375
170161,P59511,INT,6600
133820,P58188,INT,1800
173644,P56843,INT,1100
171562,P62233,INT,550
137061,P62313,INT,550
15907 ,P58415,INT,600
172407,P61459,INT,550
147371,HRB2189,KCM,1000
138372,HRB2188,KCM,3000
2013,HRB2188,KCM,3000
165209,HRB2185,JMP,500
165209,HRB2190,JMP,1000
4615 ,HRB2186,RRF,17000
4615 ,HRB2186,INT,17000
4615 ,HRB2187,INT,500
10/1,HRB2187,INT,500
4615 ,HRB2191,INT,500
10/1,HRB2191,INT,500
10/1,HRB2191,FAC,500
45489,P61160,KRW,93700
45489,P58039,KRW,93700
45489,P58035,KRW,93700
127606,P43150,BKT,2000
127606,P41963,BKT,2000
165888,P49924,JMP,500
146448,P46799,BBB,50
115663,P53962,BBB,1000
151385,P57956,KCM,1800
86794,P59615,TRB,4000
101325,P57977,KCM,500
174158,P49603,PH3,200
142161,P59354,MJR,4500
142161,P59357,MJR,4500
88134 ,P59127,NAS,5000
49111 ,P59581,NAS,290000
49111 ,P59580,NAS,290000
49111 ,P59582,NAS,290000
49111 ,P59583,NAS,290000
49111 ,P59584,NAS,290000
49111 ,P59585,NAS,290000
49111 ,P59586,NAS,290000
49111 ,P59587,NAS,290000
49111 ,P59588,NAS,290000
49111 ,P59589,NAS,290000
49111 ,P59590,NAS,290000
49111 ,P59591,NAS,290000
49111 ,P59592,NAS,290000
49111 ,P59593,NAS,290000
49111 ,P59598,NAS,290000
49111 ,P59577,NAS,290000
49111 ,P59578,NAS,290000
49111 ,P49847,NAS,290000
49111 ,P61350,NAS,290000
166423,P61461,NAS,750
167322,P61462,NAS,675
157471,P59914,NAS,850
140023,P59300,NAS,500
169354,P59937,NAS,1100
156115,P59263,NAS,600
13155 ,P59470,NAS,500
144811,P59894,NAS,1275
159644,P60221,NAS,1000
138041,P56827,NAS,750
164562,P61400,NAS,1000
119377,P44864,NAS,1700
119377,PERP 2457,NAS,1700
104357,P56831,NAS,650
114998,P56828,NAS,1100
125104,P61456,NAS,600
114208,P61450,NAS,200
126224,P59991,NAS,1000
174176,P59840,NAS,1100
160209,P62219,NAS,600
165725,P59998,NAS,225
148704,P61458,NAS,225
161690,P59997,NAS,550
72194,P61401,NAS,660
166764,P61454,NAS,1200
151598,P59932,NAS,75
133596,P58686,NAS,1200
171793,P35787,NAS,550
171666,P62316,NAS,550
159807,P59839,NAS,600
169249,P59358,NAS,1100
131057,P60110,NAS,300
140095,P53986,NAS,1100
172395,P59990,NAS,1250
147371,HRB2183,KCM,1000
138372,HRB2184,KCM,3000
2013,HRB2184,KCM,3000
165209,HRB2181,KCM,1000
165209,HRB2182,KCM,500
165209,HRB2182,INT,500
48849 ,P58683,KCM,11000
800075,P37225,NSF,5000
800075,P37226,NSF,5000
44173 ,P57981,MJR,27500
173153,P61054,MJR,14200
21728 ,P58942,TRB,6000
94272 ,P58074,RRF,1000
800129,P37229,RRF,7000
126961,P50698,RRF,2500
156002,P59958,RRF,900
156002,P59238,RRF,900
156002,P59238,INT,900
11119 ,P52619,KCM,61000
11119 ,P51977,KCM,61000
128243,SRV96,NAS,13000
133100,P59993,NAS,2990
153157,P59704,NAS,715
109968,P59620,NAS,840
109968,P59620,FAC,840
109968,P59620,INT,840
48574,P59929,INT,1620
118917,P62226,INT,1050
160603,P59129,INT,2700
168121,P56836,INT,495
14931,P56981,INT,600
151740,P57634,INT,550
155468,P62317,INT,550
174039,P61175,INT,200
160350,P60058,INT,1600
136705,P35789,INT,400
136705,P35789,FAC,400
148782,P59933,INT,495
154458,P59924,INT,330
137018,P35788,INT,600
153226,P62314,INT,550
169530,P62403,INT,900
152707,P52621,INT,550
46316,P50730,INT,600
169743,P62222,INT,330
28512,P58887,INT,2250
28512,P58887,FAC,2250
165784,P59142,INT,500
167281,P62353,INT,200
132364,P56829,INT,800
170730,P60215,INT,225
93019,P56299,INT,1500
171363,P56834,INT,550
38014,P55790,INT,550
164636,P58932,INT,1000
172900,P58189,INT,1000
172900,P58190,INT,1000
161240,P56096,INT,900
161240,P56096,FAC,900
170815,P62223,INT,600
170728,P60216,INT,1275
170728,P59249,INT,470
128584,P62231,INT,720
155425,P62312,INT,420
4477,P52190,INT,1000
163690,P58685,INT,1100
132814,P56095,INT,550
164345,P62400,INT,550
174389,P56097,INT,3300
150584,P57991,INT,600
9217 ,P57067,INT,550
73691 ,P57994,INT,1200
170215,P59925,INT,600
63155 ,P59999,INT,420
165281,P61453,INT,350
147371,HRB2177,KCM,1000
147371,HRB2179,KCM,1000
49111 ,HRB2176,NAS,5000
12505 ,HRB2178,KCM,500
12505 ,HRB2178,INT,500
138372,HRB2175,INT,3000
2013,HRB2175,INT,3000
165209,HRB2174,INT,1000
178133,P53993,KCM,4500
164199,P61391,KCM,4500
129949,P64262,KCM,2700
11174 ,P49176,KCM,1500
94942 ,P59407,NSF,1000
178083,P53992,KCM,7500
155049,P62011,MJR,1000
124723,P55539,TRB,90000
124723,P55541,TRB,90000
124723,P55542,TRB,90000
160190,P58083,RFL,2000
88321 ,P61231,NSF,20000
88321 ,P61246,NSF,20000
176952,P60577,NSF,3000
3665,P61603,MJR,3500
110450,P59526,KCM,1800
110450,P59531,KCM,1800
158448,P64315,MJR,500
144734,P63124,MJR,3590
177195,P60156,KCM,3750
45203,P62371,RFL,3000
177621,P59713,MJR,2500
171941,P60873,NSF,2500
148568,P61718,MJR,750
9720 ,P62754,KCM,1500
2083 ,P60550,NSF,250
2083 ,P60527,NSF,10000
146536,P64404,NSF,5000
8574 ,SRV2017-6,KCM,23400
2344 2,P63673,KCM,1500
136967,P63131,KCM,360
177975,P64909,KCM,2400
165878,P64658,KCM,300
181202,P61730,KCM,1500
183609,P64021,KCM,1925
121107,P63132,KCM,2000
157468,P56740,KCM,1500
180649,P64753,KCM,2500
179636,P63046,KCM,2400
82987 ,P62912,KCM,450
152386,P64293,KCM,750
164149,P64312,KCM,1600
172481,P62386,KCM,750
172482,P62387,KCM,750
180585,P65507,KCM,50
57211,P64209,KCM,375
148614,P63607,KCM,3000
183472,P64752,KCM,2500
147863,P63123,KCM,800
115402,P64959,KCM,375
122406,P60683,KCM,450
115011,P64901,KCM,425
73935 ,P62043,KCM,1400
167786,P64205,KCM,800
181526,P64153,KCM,1600
183519,P65352,KCM,600
175257,P61999,KCM,100
141133,P59681,KCM,500
159849,P64811,KCM,6400
183634,P63367,KCM,1600
164164,P64203,KCM,225
50310 ,P64559,NSF,4000
108905,P64357,KCM,3400
108905,P64362,KCM,3400
120174,P60123,KCM,5000
120174,P60128,KCM,5000
167143,P60812,VKT,3500
167143,P60837,VKT,3500
167143,P62201,VKT,3500
172780,P59342,NSF,10000
172780,P60801,NSF,10000
172780,P60828,NSF,10000
172780,P61963,NSF,10000
172780,P61969,NSF,10000
177673,P59517,WBW,6000
800168,P53145,WBW,1500
3585 ,P56332,BTG,27500
3585 ,P56337,BTG,27500
56191 ,P61656,NSF,250
182157,SRV 2017-1,NSF,35000
183198,P63048,NSF,350
175360,P64905,NSF,1100
108227,P60678,NSF,360
177983,P64335,NSF,1800
159324,P63217,NSF,500
129490,P63126,NSF,500
179416,P59535,NSF,1925
118601,P63671,NSF,1000
155399,P50737,NSF,360
169632,P64656,NSF,1470
176358,P64660,NSF,550
180547,P62164,NSF,450
181190,P64327,NSF,875
117644,P64327,NSF,360
117644,P64326,NSF,360
33219,P64360,NSF,600
161948,P64360,NSF,2400
161948,P63047,NSF,2400
174375,P63853,NSF,200
175268,P64661,NSF,420
155346,P63711,NSF,450
172695,P64512,NSF,5600
171797,P64512,NSF,1100
171797,P64957,NSF,1100
151944,P64957,NSF,450
151944,P64960,NSF,450
182972,P64122,NSF,825
176154,P62913,NSF,1600
181274,P63049,NSF,300
165700,P62497,NSF,2400
76271 ,P63670,NSF,3200
142688,PERP 2456,NSF,1600
175226,P62046,BTG,100000
175226,P62047,BTG,100000
122861,P53087,RRF,5000
800181,P59274,NSF,30000
800181,P59275,NSF,30000
155587,P49168,TRB,2500
177679,P49169,TRB,2500
117225,P59378,BTG,10000
178389,P58279,MJR,1000
157359,P57871,NSF,17500
172755,P64354,VKT,500
12372 ,P57869,VKT,3000
12372 ,P60558,VKT,3000
114997,P60566,WBW,1700
170855,P60341,WBW,52949.45
178832,P61805,BTG,180000
110411,P64322,BTG,300
167341,P64266,BTG,770
44374 ,P63216,BTG,600
169471,P63044,BTG,5400
68042 ,P64407,BTG,1100
173672,P36743,BTG,344
150573,P63663,BTG,750
120149,P64332,BTG,1100
170305,P61997,BTG,4000
170305,P64953,BTG,500
137099,P60085,BTG,2250
137099,P63059,BTG,2250
150075,P64292,BTG,1650
164420,P60088,BTG,1050
63249 ,P60528,BTG,1700
155393,P64902,BTG,300
178452,P60161,BTG,1500
800196,P54983,TRB,500
49111,P57748,NAS,1344000.97
49111,P57749,NAS,1344000.97
49111,P60159,NAS,1344000.97
49111,P61360,NAS,1344000.97
49111,P61361,NAS,1344000.97
49111,P61362,NAS,1344000.97
49111,P61363,NAS,1344000.97
49111,P61364,NAS,1344000.97
49111,P61365,NAS,1344000.97
49111,P61366,NAS,1344000.97
49111,P61369,NAS,1344000.97
49111,P61370,NAS,1344000.97
49111,P61371,NAS,1344000.97
49111,P61372,NAS,1344000.97
49111,P61373,NAS,1344000.97
49111,P61374,NAS,1344000.97
49111,P61375,NAS,1344000.97
49111,P61376,NAS,1344000.97
49111,P61377,NAS,1344000.97
49111,P61378,NAS,1344000.97
49111,P61381,NAS,1344000.97
49111,P61382,NAS,1344000.97
49111,P61383,NAS,1344000.97
49111,P61385,NAS,1344000.97
49111,P61386,NAS,1344000.97
49111,P61387,NAS,1344000.97
49111,P61388,NAS,1344000.97
49111,P61389,NAS,1344000.97
49111,P61390,NAS,1344000.97
49111,P61393,NAS,1344000.97
49111,P61394,NAS,1344000.97
49111,P61395,NAS,1344000.97
49111,P61396,NAS,1344000.97
49111,P61397,NAS,1344000.97
49111,P61398,NAS,1344000.97
49111,P61399,NAS,1344000.97
49111,P62600,NAS,1344000.97
49111,P62601,NAS,1344000.97
49111,P62602,NAS,1344000.97
49111,P62603,NAS,1344000.97
49111,P62604,NAS,1344000.97
49111,P62605,NAS,1344000.97
49111,P62606,NAS,1344000.97
49111,P62607,NAS,1344000.97
49111,P62608,NAS,1344000.97
49111,P62609,NAS,1344000.97
49111,P62610,NAS,1344000.97
49111,P62611,NAS,1344000.97
49111,P62613,NAS,1344000.97
49111,P62614,NAS,1344000.97
49111,P62615,NAS,1344000.97
49111,P62616,NAS,1344000.97
49111,P62617,NAS,1344000.97
49111,P62619,NAS,1344000.97
49111,P62620,NAS,1344000.97
49111,P62621,NAS,1344000.97
49111,P62622,NAS,1344000.97
49111,P62623,NAS,1344000.97
49111,P62626,NAS,1344000.97
49111,P62627,NAS,1344000.97
49111,P62628,NAS,1344000.97
49111,P62629,NAS,1344000.97
49111,P62630,NAS,1344000.97
49111,P62631,NAS,1344000.97
49111,P62632,NAS,1344000.97
49111,P62633,NAS,1344000.97
49111,P62634,NAS,1344000.97
49111,P62635,NAS,1344000.97
49111,P62636,NAS,1344000.97
49111,P62637,NAS,1344000.97
49111,P62638,NAS,1344000.97
49111,P62639,NAS,1344000.97
49111,P62640,NAS,1344000.97
49111,P62641,NAS,1344000.97
49111,P62642,NAS,1344000.97
49111,P62643,NAS,1344000.97
49111,P62647,NAS,1344000.97
49111,P62648,NAS,1344000.97
49111,P62649,NAS,1344000.97
49111,P63350,NAS,1344000.97
49111,P63356,NAS,1344000.97
49111,P63357,NAS,1344000.97
49111,P63358,NAS,1344000.97
49111,P63361,NAS,1344000.97
49111,P63362,NAS,1344000.97
49111,P63363,NAS,1344000.97
49111,P63364,NAS,1344000.97
49111,P64565,NAS,1344000.97
49111,P64702,NAS,1344000.97
49111,P64703,NAS,1344000.97
49111,P64704,NAS,1344000.97
49111,P64705,NAS,1344000.97
49111,P64706,NAS,1344000.97
49111,P64707,NAS,1344000.97
49111,P64708,NAS,1344000.97
49111,P64709,NAS,1344000.97
49111,P64710,NAS,1344000.97
49111,P64711,NAS,1344000.97
49111,P64712,NAS,1344000.97
49111,P64713,NAS,1344000.97
49111,P64714,NAS,1344000.97
49111,P64716,NAS,1344000.97
49111,P64718,NAS,1344000.97
49111,P64719,NAS,1344000.97
49111,P64720,NAS,1344000.97
49111,P64721,NAS,1344000.97
49111,P64722,NAS,1344000.97
49111,P64723,NAS,1344000.97
49111,P64724,NAS,1344000.97
49111,P64725,NAS,1344000.97
49111,P64726,NAS,1344000.97
49111,P64727,NAS,1344000.97
49111,P64728,NAS,1344000.97
49111,P64729,NAS,1344000.97
49111,P64730,NAS,1344000.97
49111,P64731,NAS,1344000.97
49111,P64732,NAS,1344000.97
49111,P64733,NAS,1344000.97
49111,P64734,NAS,1344000.97
49111,P64735,NAS,1344000.97
49111,P64736,NAS,1344000.97
49111,P64737,NAS,1344000.97
49111,P64738,NAS,1344000.97
49111,P64739,NAS,1344000.97
49111,P64741,NAS,1344000.97
49111,P64742,NAS,1344000.97
49111,P64743,NAS,1344000.97
49111,P64744,NAS,1344000.97
49111,P64745,NAS,1344000.97
49111,P64746,NAS,1344000.97
49111,P64747,NAS,1344000.97
49111,P64748,NAS,1344000.97
63180,P56339,TRB,7500
63180,P56340,TRB,7500
178692,P60868,NSF,3000
178692,P60871,NSF,3000
153033,P62057,VKT,3000
171204,P58292,TRB,21000
171204,P58296,TRB,21000
122744,P60077,TRB,900
122744,P60082,TRB,900
131554,P59370,NAS,5000
800429,P62492,KCM,3050
800429,P62498,KCM,3050
170208,P62018,NSF,84000
170208,P64150,NSF,84000
176952,P60555,NSF,500
178222,P60160,NSF,250
136,P57867,TRB,10000
158460,P60872,NSF,750
158460,P61306,NSF,750
158460,P61307,NSF,750
174342,P59363,MJR,4000
174342,P59364,MJR,4000
89731,P60523,TRB,2500
105719,P62910,TRB,200
92231,P63504,MJR,2000
174655,P45972,NSF,80000
800436,P58227,NSF,80000
181943,P60680,NAS,13000
181943,P60681,NAS,13000
3337 ,P62372,TRB,9000
99119 ,P60264,NAS,100000
147767,P64216,NAS,1650
158101,P63756,NAS,750
175151,P65705,NAS,550
96962 ,P64018,NAS,825
75320,P62499,NAS,3300
184271,P65651,NAS,550
140400,P63958,NAS,450
87998,P64070,NAS,1900
94998,P64161,NAS,1225
170730,P64911,TCF,400
171863,P64966,TCF,275
184122,P63223,TCF,1000
180446,P63860,TCF,1400
172998,P59538,TCF,550
183953,P65015,TCF,800
148736,P64667,TCF,1100
181526,P64170,TCF,5000
152044,P65701,TCF,550
94997,P62036,TCF,2600
95000,P64162,TCF,1225
94999 ,P62037,TCF,1225
94996 ,P62038,TCF,1225
183928,P64127,TCF,2100
178589,P64908,TCF,2000
178589,P61284,TCF,1000
178589,P61284,Nbr,1000
173008,P64269,TRB,1925
800205,P59270,TRB,750
138689,P64119,TRB,6100
1744 ,P64459,TRB,16000
1744 ,P64462,TRB,16000
182503,P62909,NSF,150000
12428 ,P14152,NSF,3500
12428 ,P59272,NSF,3500
12428 ,P60268,NSF,3500
160499,P59344,NAS,4200
160499,P60808,NAS,4200
113329,P60661,NAS,12500
113329,P60664,NAS,12500
113329,P60664,Nbr,12500
173108,P64151,MJR,2500
173108,P64166,MJR,2500
43201 ,P59271,NAS,5000
43201 ,P64355,NAS,5000
120801,P60526,NSF,30000
19390 ,P52199,TRB,6000
19390 ,P60565,TRB,6000
129497,P57076,TRB,5000
14966 ,P62914,TRB,500
14966 ,P62915,TRB,4300
346 ,P57646,BTG,1023000
346 ,P57646,Nbr,1023000
52879 ,P57646,KCM,2350
117466,P63134,KCM,1800
117466,P63134,KCM,1700
139314,P60536,KCM,2200
170052,P65453,KCM,900
149405,P65453,KCM,1600
149405,P64364,KCM,1600
173011,P65508,KCM,1260
173011,P65508,Nbr,1260
32619,P64361,Nbr,450
184189,P64754,Nbr,1100
184189,P64755,Nbr,1100
45063,P63252,Nbr,825
180736,P60537,Nbr,330
181506,P59682,Nbr,2000
168982,P63911,Nbr,410
137244,P59541,Nbr,675
96326,P64359,Nbr,3000
163177,P64168,Nbr,1275
145966,P65010,Nbr,2300
155202,P64912,Nbr,400
180250,P64333,Nbr,600
184081,P64230,Nbr,250
135904,P63606,Nbr,6300
85943 ,P61736,Nbr,1800
9720 ,P59540,Nbr,2000
32315 ,P62175,Nbr,400
32315 ,P62175,NOV,400
148236,P57083,TRB,10000
22911,P64403,TRB,73150
146284,P62373,BTG,365500
161141,P64260,BTG,350
800074,P37245,NSF,5000
800234,P58093,TRB,3500
800234,P59279,TRB,3500
800234,P59281,TRB,3500
172005,P64408,KRW,1000
47781,P57084,TRB,250
164257,P60340,TRB,85613
164257,P60340,NOV,85613
60812,P64124,NOV,10000
7427,P57865,TRB,2500
173247,P53994,TRB,6000
800079,P34694,TRB,7500
800079,P61510,TRB,7500
800079,P61511,TRB,7500
800079,P61512,TRB,7500
132192,P57091,TRB,500
14437,P59273,VKT,5000
14437,P59273,NOV,5000
159208,P63040,NOV,600
153199,P53143,MJR,6500
153199,P57090,MJR,6500
153199,P57863,MJR,6500
153199,P57870,MJR,6500
177615,P60503,BTG,1500000
175516,P64340,BTG,1000
175516,P64340,NOV,1000
175516,P64346,NOV,1300
182118,P64341,NOV,720
182118,P64344,NOV,2580
143695,P64347,NOV,1365
169906,P64324,NOV,1700
121570,P63910,NOV,675
55810,P65001,NOV,650
118937,P64309,NOV,1500
183192,P36747,NOV,550
158340,P65002,NOV,800
20943,P62173,NOV,1100
37781,P65355,NOV,750
100159,PERP 2457,NOV,1500
176731,P63125,NOV,750
157059,P64065,NOV,1500
160406,P64163,NOV,375
24244,P63510,NOV,1000
100168,P63129,NOV,600
78782,PERP 2457,NOV,1500
181526,P64165,NOV,2000
139448,P65356,NOV,400
136929,P65011,NOV,450
182827,P63558,NOV,1100
170424,P64967,NOV,450
165278,P64345,NOV,600
141488,P63677,NOV,1600
61981 ,P63677,NSF,15000
122666,P62806,NSF,50000
122666,P62807,NSF,50000
110268,P60327,WBW,12500
141450,P64102,RFL,1000
141450,P64109,RFL,1000
94930 ,P55673,RFL,500
148322,P55673,KCM,1050
148322,P64256,KCM,1050
162281,P65451,NAS,1500
175388,P64277,NAS,1500
179762,P64274,NAS,1500
179762,P63212,NAS,1500
179762,P63060,NAS,1500
2017 ,P63039,NAS,1500
2017 ,P63026,NAS,1500
2017 ,P63023,NAS,1500
2017 ,P62419,NAS,1500
2017 ,P62414,NAS,1500
2017 ,P62411,NAS,1500
2017 ,P62343,NAS,1500
2017 ,P59945,NAS,1500
2017 ,P59760,NAS,1500
2017 ,P58398,NAS,1500
2017 ,"pay a stipulated penalty of $5,000.",NAS,1500
91259 ,P62152,NAS,5500
800335,P54984,NSF,10000
800080,P61514,NSF,42500
800080,P62071,NSF,42500
2619,P58429,RRF,2000
2619,P62379,RRF,2000
101128,P61226,VKT,1000
101128,P61241,VKT,1000
104234,P61429,KCM,15000
142775,P61251,MJR,12000
151198,P61209,NAS,1500
151198,P61239,NAS,1500
171203,P64323,MJR,20000
9898,P60676,MJR,1500
114083,P60677,MJR,1000
176140,P59321,NSF,1000
176140,P61494,NSF,1000
112877,P56992,NAS,10000
112877,P60354,NAS,10000
112877,P60720,NAS,10000
112877,P61506,NAS,10000
112877,P61508,NAS,10000
14966 ,P60129,RRF,600
106009,P61234,VKT,500
106009,P61244,VKT,500
148839,P61181,VKT,150
148839,P61182,VKT,150
182026,P61182,VKT,3500
173007,P64651,VKT,2310
128980,P63211,VKT,2000
177968,P64963,VKT,750
174624,P64955,VKT,800
172190,P63037,VKT,1645
159150,P59683,VKT,1340
175074,P60682,VKT,375
132784,P59684,VKT,1260
559,P60529,VKT,1890
152574,P65351,VKT,1800
121485,P64156,VKT,550
148882,P64158,VKT,550
133591,P64160,VKT,550
17722,P61573,VKT,1650
130235,P64061,VKT,500
136148,P62908,VKT,250
136173,P60866,VKT,400
175840,P63113,VKT,850
175840,P36745,VKT,650
176411,P63121,VKT,1000
114998,P36744,VKT,470
178153,P64121,VKT,250
110868,P63753,VKT,250
78109 ,P64157,VKT,550
11508 ,P63905,VKT,3300
114910,P62171,VKT,1500
16812 ,P62167,VKT,2200
175423,P62170,VKT,550
138034,P64068,VKT,2000
57549 ,P64159,VKT,550
177949,P64338,VKT,800
183199,P64904,VKT,450
183199,P64904,Nbr,450
45489 ,P61187,Nbr,1000
157720,P56895,NAS,1000
157720,P61300,NAS,1000
117140,P62808,NSF,1000
174618,P64331,WBW,7000
179893,P65502,NAS,15000
166073,P62950,NAS,7900
166073,P62951,NAS,7900
125483,P56720,NSF,6500
125483,P56723,NSF,6500
23194 ,P57694,NSF,2000
119267,P57294,NSF,1000
178612,P61392,KCM,4500
155877,P60271,KCM,29015
155877,P60275,KCM,29015
135460,P63100,NSF,2500
7450 ,P62381,TRB,3000
7450 ,P62382,TRB,3000
175340,P57464,MJR,12000
175340,P61720,MJR,12000
175340,P61719,MJR,12000
140373,P61359,MJR,99500
176509,P63220,MJR,501
174659,P64654,MJR,1001
174659,P64659,MJR,1000
148892,P63210,MJR,500
176767,P63158,MJR,480
172411,P63115,MJR,3900
19194,P62385,MJR,950
122549,P65007,MJR,750
157879,P63043,MJR,1350
182653,P64662,MJR,1125
144522,P59536,MJR,1000
175762,P61696,MJR,800
10827 ,P64167,MJR,1000
10827 ,P64155,MJR,2500
48185 ,P64118,MJR,900
143710,P60091,MJR,480
183200,P59537,MJR,4650
106708,P64066,MJR,300
136254,P64965,MJR,600
182680,P64214,MJR,550
125609,P64214,NSF,20000
800181,P59283,NSF,11000
800181,P60580,NSF,11000
139445,P62488,BST,3200
147808,P63857,SMP,4000
800091,P37238,SMP,25000
24812 ,P60717,BST,75000
38286 ,P65003,WBW,500
137961,P64116,NSF,1000
157216,P61972,BST,1000
157216,P63003,BST,1000
157216,P64329,BST,1000
7427 ,P62080,BST,9000
94272 ,P62752,BST,2250
800026,P60355,NAS,84500
800026,P60356,NAS,84500
800026,P61020,NAS,84500
158685,P50629,MJR,99999
159801,P64820,BST,500
2846 ,P60679,WBW,5000
149101,P64078,WBW,550
165227,P63678,WBW,3600
222 ,P64133,WBW,770
182732,P56742,WBW,3640
12129 ,P64132,WBW,4620
182058,P64164,WBW,2200
109461,P64134,WBW,1100
115488,P65712,WBW,1800
177755,P65455,WBW,1600
175492,P64365,WBW,770
142874,P65362,WBW,375
119665,P65254,WBW,850
108802,P65005,WBW,300
174205,P64016,WBW,600
184450,P59694,WBW,7425
182165,P64337,WBW,400
146890,P64343,WBW,150
158390,P64958,WBW,640
92642,P64342,WBW,300
132187,P64067,WBW,3200
800003,P64461,WBW,425
62862,P56048,WBW,400
96025,P63604,WBW,1100
112655,P64222,WBW,150
172542,P64227,WBW,1500
184917,P63864,WBW,300
134211,P64076,WBW,2200
173522,P63611,WBW,1100
63951 ,P64075,WBW,375
109105,P64074,WBW,50
114608,P63716,WBW,450
164601,P59690,WBW,300
177498,P64914,WBW,550
142375,P63133,WBW,1000
185156,P65364,WBW,2750
173381,P63675,WBW,2000
158430,P63685,WBW,3375
145733,P64208,WBW,850
145733,P64220,WBW,800
184743,P65360,WBW,800
